741,35,196,200,263,1
738,35,196,200,257,1
735,35,196,200,251,1
732,35,196,200,245,1
729,35,196,200,239,1
726,35,196,200,233,1
723,35,196,200,227,1
720,35,196,200,221,1
717,35,196,200,215,1
714,35,196,200,209,1
711,35,196,200,203,1
708,35,196,200,197,1
705,35,196,200,191,1
702,35,196,200,185,1
699,35,196,200,179,1
696,35,196,200,173,1
693,35,196,200,167,1
690,35,196,200,161,1
687,35,196,200,155,1
684,35,196,200,149,1
681,35,196,200,143,1
678,35,196,200,137,1
675,35,196,200,131,1
672,35,196,200,125,1
669,35,196,200,119,1
666,35,196,200,113,1
663,35,196,200,107,1
660,35,196,200,101,1
657,35,196,200,95,1
654,35,196,200,89,1
651,35,196,200,83,1
648,35,196,200,86,0
645,35,196,200,89,0
642,35,196,200,92,0
639,35,196,200,95,0
636,35,196,200,98,0
633,35,196,200,101,0
630,35,196,200,95,1
627,35,196,200,89,1
624,35,196,200,83,1
621,35,196,200,77,1
618,35,196,200,71,1
615,35,196,200,65,1
612,35,196,200,59,1
609,35,196,200,53,1
606,35,196,200,47,1
603,35,196,200,41,1
600,35,196,200,35,1
597,35,196,200,29,1
594,35,196,200,32,0
591,35,196,200,35,0
588,35,196,200,38,0
585,35,196,200,41,0
582,35,196,200,44,0
579,35,196,200,47,0
576,35,196,200,41,1
573,35,196,200,35,1
570,35,196,200,29,1
567,35,196,200,23,1
564,35,196,200,17,1
561,35,196,200,11,1
558,35,196,200,14,0
555,35,196,200,17,0
552,35,196,200,20,0
549,35,196,200,23,0
546,35,196,200,26,0
543,35,196,200,29,0
540,35,196,200,32,0
537,35,196,200,35,0
534,35,196,200,38,0
531,35,196,200,41,0
528,35,196,200,44,0
525,35,196,200,47,0
522,35,196,200,50,0
519,35,196,200,53,0
516,35,196,200,56,0
513,35,196,200,59,0
510,35,196,200,62,0
507,35,196,200,65,0
504,35,196,200,68,0
501,35,196,200,71,0
498,35,196,200,74,0
495,35,196,200,77,0
492,35,196,200,80,0
489,35,196,200,83,0
486,35,196,200,86,0
483,35,196,200,89,0
480,35,196,200,92,0
477,35,196,200,86,1
474,35,196,200,80,1
471,35,196,200,74,1
468,35,196,200,68,1
465,35,196,200,62,1
462,35,196,200,56,1
459,35,196,200,50,1
456,35,196,200,44,1
453,35,196,200,38,1
450,35,196,200,41,0
447,35,196,200,44,0
444,35,196,200,47,0
441,35,196,200,50,0
438,35,196,200,53,0
435,35,196,200,56,0
432,35,196,200,59,0
429,35,196,200,62,0
426,35,196,200,65,0
423,35,196,200,68,0
420,35,196,200,71,0
417,35,196,200,74,0
414,35,196,200,68,1
411,35,196,200,62,1
408,35,196,200,56,1
405,35,196,200,50,1
402,35,196,200,44,1
399,35,196,200,38,1
396,35,196,200,41,0
393,35,196,200,44,0
390,35,196,200,47,0
387,35,196,200,50,0
384,35,196,200,53,0
381,35,196,200,56,0
378,35,196,200,59,0
375,35,196,200,62,0
372,35,196,200,65,0
369,35,196,200,68,0
366,35,196,200,71,0
363,35,196,200,74,0
360,35,196,200,77,0
357,35,196,200,80,0
354,35,196,200,83,0
351,35,196,200,86,0
348,35,196,200,89,0
345,35,196,200,92,0
342,35,196,200,95,0
339,35,196,200,98,0
336,35,196,200,101,0
333,35,196,200,104,0
330,35,196,200,107,0
327,35,196,200,110,0
324,35,196,200,104,1
321,35,196,200,98,1
318,35,196,200,92,1
315,35,196,200,95,0
312,35,196,200,98,0
309,35,196,200,101,0
306,35,196,200,104,0
303,35,196,200,107,0
300,35,196,200,110,0
297,35,196,200,113,0
294,35,196,200,116,0
291,35,196,200,119,0
288,35,196,200,113,1
285,35,196,200,107,1
282,35,196,200,101,1
279,35,196,200,95,1
276,35,196,200,89,1
273,35,196,200,83,1
270,35,196,200,77,1
267,35,196,200,71,1
264,35,196,200,65,1
261,35,196,200,68,0
258,35,196,200,71,0
255,35,196,200,74,0
252,35,196,200,77,0
249,35,196,200,80,0
246,35,196,200,83,0
243,35,196,200,86,0
240,35,196,200,89,0
237,35,196,200,92,0
234,35,196,200,95,0
231,35,196,200,98,0
228,35,196,200,101,0
225,35,196,200,95,1
222,35,196,200,89,1
219,35,196,200,83,1
216,35,196,200,86,0
213,35,196,200,89,0
210,35,196,200,92,0
207,35,196,200,95,0
204,35,196,200,98,0
201,35,196,200,101,0
198,35,196,200,104,0
195,35,196,200,107,0
192,35,196,200,110,0
789,186,454,200,113,0
786,186,454,200,116,0
783,186,454,200,119,0
780,186,454,200,113,1
777,186,454,200,107,1
774,186,454,200,101,1
771,186,454,200,104,0
768,186,454,200,107,0
765,186,454,200,110,0
762,186,454,200,113,0
759,186,454,200,116,0
756,186,454,200,119,0
753,186,454,200,122,0
750,186,454,200,125,0
747,186,454,200,128,0
744,186,454,200,131,0
741,186,454,200,134,0
738,186,454,200,137,0
735,186,454,200,140,0
732,186,454,200,143,0
729,186,454,200,146,0
726,186,454,200,149,0
723,186,454,200,152,0
720,186,454,200,155,0
717,186,454,200,158,0
714,186,454,200,161,0
711,186,454,200,164,0
708,186,454,200,167,0
705,186,454,200,170,0
702,186,454,200,173,0
699,186,454,200,176,0
696,186,454,200,179,0
693,186,454,200,182,0
690,186,454,200,185,0
687,186,454,200,188,0
684,186,454,200,191,0
681,186,454,200,194,0
678,186,454,200,197,0
675,186,454,200,200,0
672,186,454,200,203,0
669,186,454,200,206,0
666,186,454,200,209,0
663,186,454,200,212,0
660,186,454,200,215,0
657,186,454,200,218,0
654,186,454,200,221,0
651,186,454,200,224,0
648,186,454,200,227,0
645,186,454,200,230,0
642,186,454,200,233,0
639,186,454,200,236,0
636,186,454,200,239,0
633,186,454,200,242,0
630,186,454,200,245,0
627,186,454,200,248,0
624,186,454,200,251,0
621,186,454,200,254,0
618,186,454,200,257,0
615,186,454,200,260,0
612,186,454,200,263,0
609,186,454,200,266,0
606,186,454,200,269,0
603,186,454,200,272,0
600,186,454,200,275,0
597,186,454,200,278,0
594,186,454,200,281,0
591,186,454,200,284,0
588,186,454,200,287,0
585,186,454,200,290,0
582,186,454,200,293,0
579,186,454,200,296,0
576,186,454,200,299,0
573,186,454,200,302,0
570,186,454,200,305,0
567,186,454,200,308,0
564,186,454,200,302,1
561,186,454,200,296,1
558,186,454,200,290,1
555,186,454,200,284,1
552,186,454,200,278,1
549,186,454,200,272,1
546,186,454,200,266,1
543,186,454,200,260,1
540,186,454,200,254,1
537,186,454,200,257,0
534,186,454,200,260,0
531,186,454,200,263,0
528,186,454,200,266,0
525,186,454,200,269,0
522,186,454,200,272,0
519,186,454,200,275,0
516,186,454,200,278,0
513,186,454,200,281,0
510,186,454,200,284,0
507,186,454,200,287,0
504,186,454,200,290,0
501,186,454,200,293,0
498,186,454,200,296,0
495,186,454,200,299,0
492,186,454,200,302,0
489,186,454,200,305,0
486,186,454,200,308,0
483,186,454,200,311,0
480,186,454,200,314,0
477,186,454,200,317,0
474,186,454,200,311,1
471,186,454,200,305,1
468,186,454,200,299,1
465,186,454,200,302,0
462,186,454,200,305,0
459,186,454,200,308,0
456,186,454,200,311,0
453,186,454,200,314,0
450,186,454,200,317,0
447,186,454,200,320,0
444,186,454,200,323,0
441,186,454,200,326,0
438,186,454,200,329,0
435,186,454,200,332,0
432,186,454,200,335,0
429,186,454,200,338,0
426,186,454,200,341,0
423,186,454,200,344,0
420,186,454,200,338,1
417,186,454,200,332,1
414,186,454,200,326,1
411,186,454,200,329,0
408,186,454,200,332,0
405,186,454,200,335,0
402,186,454,200,338,0
399,186,454,200,341,0
396,186,454,200,344,0
393,186,454,200,338,1
390,186,454,200,332,1
387,186,454,200,326,1
384,186,454,200,320,1
381,186,454,200,314,1
378,186,454,200,308,1
375,186,454,200,311,0
372,186,454,200,314,0
369,186,454,200,317,0
366,186,454,200,311,1
363,186,454,200,305,1
360,186,454,200,299,1
357,186,454,200,302,0
354,186,454,200,305,0
351,186,454,200,308,0
348,186,454,200,311,0
345,186,454,200,314,0
342,186,454,200,317,0
339,186,454,200,320,0
336,186,454,200,323,0
333,186,454,200,317,1
330,186,454,200,311,1
327,186,454,200,305,1
324,186,454,200,299,1
321,186,454,200,293,1
318,186,454,200,287,1
315,186,454,200,290,0
312,186,454,200,293,0
309,186,454,200,296,0
306,186,454,200,299,0
303,186,454,200,302,0
300,186,454,200,305,0
297,186,454,200,308,0
294,186,454,200,311,0
291,186,454,200,314,0
288,186,454,200,317,0
285,186,454,200,320,0
282,186,454,200,323,0
279,186,454,200,317,1
276,186,454,200,311,1
273,186,454,200,305,1
270,186,454,200,308,0
267,186,454,200,311,0
264,186,454,200,314,0
261,186,454,200,317,0
258,186,454,200,320,0
255,186,454,200,323,0
252,186,454,200,326,0
249,186,454,200,329,0
246,186,454,200,332,0
243,186,454,200,326,1
240,186,454,200,320,1
237,186,454,200,314,1
234,186,454,200,308,1
231,186,454,200,311,0
228,186,454,200,314,0
225,186,454,200,317,0
222,186,454,200,320,0
219,186,454,200,323,0
216,186,454,200,326,0
213,186,454,200,320,1
210,186,454,200,314,1
207,186,454,200,308,1
204,186,454,200,311,0
201,186,454,200,314,0
198,186,454,200,317,0
795,115,324,200,320,0
792,115,324,200,323,0
789,115,324,200,326,0
786,115,324,200,329,0
783,115,324,200,332,0
780,115,324,200,335,0
777,115,324,200,329,1
774,115,324,200,323,1
771,115,324,200,317,1
768,115,324,200,311,1
765,115,324,200,305,1
762,115,324,200,299,1
759,115,324,200,293,1
756,115,324,200,287,1
753,115,324,200,281,1
750,115,324,200,275,1
747,115,324,200,269,1
744,115,324,200,263,1
741,115,324,200,266,0
738,115,324,200,269,0
735,115,324,200,272,0
732,115,324,200,275,0
729,115,324,200,278,0
726,115,324,200,281,0
723,115,324,200,275,1
720,115,324,200,269,1
717,115,324,200,263,1
714,115,324,200,257,1
711,115,324,200,251,1
708,115,324,200,245,1
705,115,324,200,239,1
702,115,324,200,233,1
699,115,324,200,227,1
696,115,324,200,221,1
693,115,324,200,215,1
690,115,324,200,209,1
687,115,324,200,203,1
684,115,324,200,197,1
681,115,324,200,191,1
678,115,324,200,194,0
675,115,324,200,197,0
672,115,324,200,200,0
669,115,324,200,203,0
666,115,324,200,206,0
663,115,324,200,209,0
660,115,324,200,203,1
657,115,324,200,197,1
654,115,324,200,191,1
651,115,324,200,185,1
648,115,324,200,179,1
645,115,324,200,173,1
642,115,324,200,176,0
639,115,324,200,179,0
636,115,324,200,182,0
633,115,324,200,185,0
630,115,324,200,188,0
627,115,324,200,191,0
624,115,324,200,194,0
621,115,324,200,197,0
618,115,324,200,200,0
615,115,324,200,203,0
612,115,324,200,206,0
609,115,324,200,209,0
606,115,324,200,212,0
603,115,324,200,215,0
600,115,324,200,218,0
597,115,324,200,212,1
594,115,324,200,206,1
591,115,324,200,200,1
588,115,324,200,203,0
585,115,324,200,206,0
582,115,324,200,209,0
579,115,324,200,212,0
576,115,324,200,215,0
573,115,324,200,218,0
570,115,324,200,221,0
567,115,324,200,224,0
564,115,324,200,227,0
561,115,324,200,221,1
558,115,324,200,215,1
555,115,324,200,209,1
552,115,324,200,212,0
549,115,324,200,215,0
546,115,324,200,218,0
543,115,324,200,221,0
540,115,324,200,224,0
537,115,324,200,227,0
534,115,324,200,230,0
531,115,324,200,233,0
528,115,324,200,227,1
525,115,324,200,221,1
522,115,324,200,215,1
519,115,324,200,209,1
516,115,324,200,212,0
513,115,324,200,215,0
510,115,324,200,218,0
507,115,324,200,221,0
504,115,324,200,224,0
501,115,324,200,227,0
498,115,324,200,221,1
495,115,324,200,215,1
492,115,324,200,209,1
489,115,324,200,203,1
486,115,324,200,197,1
483,115,324,200,191,1
480,115,324,200,194,0
477,115,324,200,197,0
474,115,324,200,200,0
471,115,324,200,203,0
468,115,324,200,206,0
465,115,324,200,209,0
462,115,324,200,203,1
459,115,324,200,197,1
456,115,324,200,191,1
453,115,324,200,185,1
450,115,324,200,179,1
447,115,324,200,173,1
444,115,324,200,176,0
441,115,324,200,179,0
438,115,324,200,182,0
435,115,324,200,185,0
432,115,324,200,188,0
429,115,324,200,191,0
426,115,324,200,185,1
423,115,324,200,179,1
420,115,324,200,173,1
417,115,324,200,167,1
414,115,324,200,161,1
411,115,324,200,155,1
408,115,324,200,158,0
405,115,324,200,161,0
402,115,324,200,164,0
399,115,324,200,167,0
396,115,324,200,170,0
393,115,324,200,173,0
390,115,324,200,176,0
387,115,324,200,179,0
384,115,324,200,182,0
381,115,324,200,176,1
378,115,324,200,170,1
375,115,324,200,164,1
372,115,324,200,167,0
369,115,324,200,170,0
366,115,324,200,173,0
363,115,324,200,176,0
360,115,324,200,179,0
357,115,324,200,182,0
354,115,324,200,185,0
351,115,324,200,188,0
348,115,324,200,191,0
345,115,324,200,185,1
342,115,324,200,179,1
339,115,324,200,173,1
336,115,324,200,167,1
333,115,324,200,161,1
330,115,324,200,155,1
327,115,324,200,158,0
324,115,324,200,161,0
321,115,324,200,164,0
318,115,324,200,167,0
315,115,324,200,170,0
312,115,324,200,173,0
309,115,324,200,176,0
306,115,324,200,179,0
303,115,324,200,182,0
300,115,324,200,185,0
297,115,324,200,188,0
294,115,324,200,191,0
291,115,324,200,185,1
288,115,324,200,179,1
285,115,324,200,173,1
282,115,324,200,176,0
279,115,324,200,179,0
276,115,324,200,182,0
273,115,324,200,185,0
270,115,324,200,188,0
267,115,324,200,191,0
264,115,324,200,194,0
261,115,324,200,197,0
258,115,324,200,200,0
255,115,324,200,194,1
252,115,324,200,188,1
249,115,324,200,182,1
246,115,324,200,176,1
243,115,324,200,170,1
240,115,324,200,164,1
237,115,324,200,167,0
234,115,324,200,170,0
231,115,324,200,173,0
228,115,324,200,176,0
225,115,324,200,179,0
222,115,324,200,182,0
219,115,324,200,185,0
216,115,324,200,188,0
213,115,324,200,191,0
210,115,324,200,194,0
207,115,324,200,197,0
204,115,324,200,191,1
201,115,324,200,185,1
198,115,324,200,179,1
195,115,324,200,173,1
792,465,612,200,176,0
789,465,612,200,179,0
786,465,612,200,182,0
783,465,612,200,185,0
780,465,612,200,188,0
777,465,612,200,191,0
774,465,612,200,194,0
771,465,612,200,197,0
768,465,612,200,200,0
765,465,612,200,203,0
762,465,612,200,206,0
759,465,612,200,209,0
756,465,612,200,212,0
753,465,612,200,215,0
750,465,612,200,218,0
747,465,612,200,221,0
744,465,612,200,224,0
741,465,612,200,227,0
738,465,612,200,230,0
735,465,612,200,233,0
732,465,612,200,236,0
729,465,612,200,239,0
726,465,612,200,242,0
723,465,612,200,245,0
720,465,612,200,248,0
717,465,612,200,251,0
714,465,612,200,254,0
711,465,612,200,257,0
708,465,612,200,260,0
705,465,612,200,263,0
702,465,612,200,266,0
699,465,612,200,269,0
696,465,612,200,272,0
693,465,612,200,275,0
690,465,612,200,278,0
687,465,612,200,281,0
684,465,612,200,284,0
681,465,612,200,287,0
678,465,612,200,290,0
675,465,612,200,293,0
672,465,612,200,296,0
669,465,612,200,299,0
666,465,612,200,302,0
663,465,612,200,305,0
660,465,612,200,308,0
657,465,612,200,311,0
654,465,612,200,314,0
651,465,612,200,317,0
648,465,612,200,320,0
645,465,612,200,323,0
642,465,612,200,326,0
639,465,612,200,329,0
636,465,612,200,332,0
633,465,612,200,335,0
630,465,612,200,338,0
627,465,612,200,341,0
624,465,612,200,344,0
621,465,612,200,347,0
618,465,612,200,350,0
615,465,612,200,353,0
612,465,612,200,356,0
609,465,612,200,359,0
606,465,612,200,362,0
603,465,612,200,365,0
600,465,612,200,368,0
597,465,612,200,371,0
594,465,612,200,374,0
591,465,612,200,377,0
588,465,612,200,380,0
585,465,612,200,383,0
582,465,612,200,386,0
579,465,612,200,389,0
576,465,612,200,392,0
573,465,612,200,395,0
570,465,612,200,398,0
567,465,612,200,401,0
564,465,612,200,404,0
561,465,612,200,407,0
558,465,612,200,410,0
555,465,612,200,413,0
552,465,612,200,416,0
549,465,612,200,419,0
546,465,612,200,422,0
543,465,612,200,425,0
540,465,612,200,428,0
537,465,612,200,431,0
534,465,612,200,434,0
531,465,612,200,437,0
528,465,612,200,440,0
525,465,612,200,443,0
522,465,612,200,446,0
519,465,612,200,449,0
516,465,612,200,452,0
513,465,612,200,455,0
510,465,612,200,458,0
507,465,612,200,461,0
504,465,612,200,464,0
501,465,612,200,467,0
498,465,612,200,470,0
495,465,612,200,473,0
492,465,612,200,476,0
489,465,612,200,479,0
486,465,612,200,482,0
483,465,612,200,485,0
480,465,612,200,488,0
477,465,612,200,491,0
474,465,612,200,494,0
471,465,612,200,497,0
468,465,612,200,500,0
465,465,612,200,503,0
462,465,612,200,506,0
459,465,612,200,509,0
456,465,612,200,512,0
453,465,612,200,506,1
450,465,612,200,500,1
447,465,612,200,494,1
444,465,612,200,497,0
441,465,612,200,500,0
438,465,612,200,503,0
435,465,612,200,506,0
432,465,612,200,509,0
429,465,612,200,512,0
426,465,612,200,515,0
423,465,612,200,518,0
420,465,612,200,521,0
417,465,612,200,524,0
414,465,612,200,527,0
411,465,612,200,530,0
408,465,612,200,533,0
405,465,612,200,536,0
402,465,612,200,539,0
399,465,612,200,533,1
396,465,612,200,527,1
393,465,612,200,521,1
390,465,612,200,524,0
387,465,612,200,527,0
384,465,612,200,530,0
381,465,612,200,533,0
378,465,612,200,536,0
375,465,612,200,539,0
372,465,612,200,542,0
369,465,612,200,545,0
366,465,612,200,548,0
363,465,612,200,542,1
360,465,612,200,536,1
357,465,612,200,530,1
354,465,612,200,533,0
351,465,612,200,536,0
348,465,612,200,539,0
345,465,612,200,542,0
342,465,612,200,545,0
339,465,612,200,548,0
336,465,612,200,542,1
333,465,612,200,536,1
330,465,612,200,530,1
327,465,612,200,524,1
324,465,612,200,527,0
321,465,612,200,530,0
318,465,612,200,533,0
315,465,612,200,536,0
312,465,612,200,539,0
309,465,612,200,542,0
306,465,612,200,545,0
303,465,612,200,548,0
300,465,612,200,551,0
297,465,612,200,545,1
294,465,612,200,539,1
291,465,612,200,533,1
288,465,612,200,527,1
285,465,612,200,521,1
282,465,612,200,515,1
279,465,612,200,518,0
276,465,612,200,521,0
273,465,612,200,524,0
270,465,612,200,518,1
267,465,612,200,512,1
264,465,612,200,506,1
261,465,612,200,509,0
258,465,612,200,512,0
255,465,612,200,515,0
252,465,612,200,518,0
249,465,612,200,521,0
246,465,612,200,524,0
243,465,612,200,518,1
240,465,612,200,512,1
237,465,612,200,506,1
234,465,612,200,500,1
231,465,612,200,494,1
228,465,612,200,488,1
225,465,612,200,491,0
222,465,612,200,494,0
219,465,612,200,497,0
216,465,612,200,500,0
213,465,612,200,503,0
210,465,612,200,506,0
207,465,612,200,509,0
204,465,612,200,512,0
201,465,612,200,515,0
198,465,612,200,518,0
195,465,612,200,521,0
192,465,612,200,524,0
792,485,637,200,518,1
789,485,637,200,512,1
786,485,637,200,506,1
783,485,637,200,509,0
780,485,637,200,512,0
777,485,637,200,515,0
774,485,637,200,518,0
771,485,637,200,521,0
768,485,637,200,524,0
765,485,637,200,527,0
762,485,637,200,530,0
759,485,637,200,533,0
756,485,637,200,536,0
753,485,637,200,539,0
750,485,637,200,542,0
747,485,637,200,536,1
744,485,637,200,530,1
741,485,637,200,524,1
738,485,637,200,527,0
735,485,637,200,530,0
732,485,637,200,533,0
729,485,637,200,536,0
726,485,637,200,539,0
723,485,637,200,542,0
720,485,637,200,536,1
717,485,637,200,530,1
714,485,637,200,524,1
711,485,637,200,527,0
708,485,637,200,530,0
705,485,637,200,533,0
702,485,637,200,536,0
699,485,637,200,539,0
696,485,637,200,542,0
693,485,637,200,545,0
690,485,637,200,548,0
687,485,637,200,551,0
684,485,637,200,545,1
681,485,637,200,539,1
678,485,637,200,533,1
675,485,637,200,536,0
672,485,637,200,539,0
669,485,637,200,542,0
666,485,637,200,545,0
663,485,637,200,548,0
660,485,637,200,551,0
657,485,637,200,545,1
654,485,637,200,539,1
651,485,637,200,533,1
648,485,637,200,536,0
645,485,637,200,539,0
642,485,637,200,542,0
639,485,637,200,545,0
636,485,637,200,548,0
633,485,637,200,551,0
630,485,637,200,554,0
627,485,637,200,557,0
624,485,637,200,560,0
621,485,637,200,554,1
618,485,637,200,548,1
615,485,637,200,542,1
612,485,637,200,536,1
609,485,637,200,530,1
606,485,637,200,524,1
603,485,637,200,527,0
600,485,637,200,530,0
597,485,637,200,533,0
594,485,637,200,536,0
591,485,637,200,539,0
588,485,637,200,542,0
585,485,637,200,545,0
582,485,637,200,548,0
579,485,637,200,551,0
576,485,637,200,545,1
573,485,637,200,539,1
570,485,637,200,533,1
567,485,637,200,527,1
564,485,637,200,521,1
561,485,637,200,515,1
558,485,637,200,518,0
555,485,637,200,521,0
552,485,637,200,524,0
549,485,637,200,527,0
546,485,637,200,530,0
543,485,637,200,533,0
540,485,637,200,536,0
537,485,637,200,539,0
534,485,637,200,542,0
531,485,637,200,536,1
528,485,637,200,530,1
525,485,637,200,524,1
522,485,637,200,527,0
519,485,637,200,530,0
516,485,637,200,533,0
513,485,637,200,536,0
510,485,637,200,539,0
507,485,637,200,542,0
504,485,637,200,545,0
501,485,637,200,548,0
498,485,637,200,551,0
495,485,637,200,545,1
492,485,637,200,539,1
489,485,637,200,533,1
486,485,637,200,527,1
483,485,637,200,521,1
480,485,637,200,515,1
477,485,637,200,518,0
474,485,637,200,521,0
471,485,637,200,524,0
468,485,637,200,527,0
465,485,637,200,530,0
462,485,637,200,533,0
459,485,637,200,536,0
456,485,637,200,539,0
453,485,637,200,542,0
450,485,637,200,536,1
447,485,637,200,530,1
444,485,637,200,524,1
441,485,637,200,527,0
438,485,637,200,530,0
435,485,637,200,533,0
432,485,637,200,536,0
429,485,637,200,539,0
426,485,637,200,542,0
423,485,637,200,545,0
420,485,637,200,548,0
417,485,637,200,551,0
414,485,637,200,554,0
411,485,637,200,557,0
408,485,637,200,560,0
405,485,637,200,554,1
402,485,637,200,548,1
399,485,637,200,542,1
396,485,637,200,545,0
393,485,637,200,548,0
390,485,637,200,551,0
387,485,637,200,554,0
384,485,637,200,557,0
381,485,637,200,560,0
378,485,637,200,563,0
375,485,637,200,566,0
372,485,637,200,569,0
369,485,637,200,563,1
366,485,637,200,557,1
363,485,637,200,551,1
360,485,637,200,554,0
357,485,637,200,557,0
354,485,637,200,560,0
351,485,637,200,563,0
348,485,637,200,566,0
345,485,637,200,569,0
342,485,637,200,563,1
339,485,637,200,557,1
336,485,637,200,551,1
333,485,637,200,545,1
330,485,637,200,539,1
327,485,637,200,533,1
324,485,637,200,536,0
321,485,637,200,539,0
318,485,637,200,542,0
315,485,637,200,545,0
312,485,637,200,548,0
309,485,637,200,551,0
306,485,637,200,554,0
303,485,637,200,557,0
300,485,637,200,560,0
297,485,637,200,554,1
294,485,637,200,548,1
291,485,637,200,542,1
288,485,637,200,545,0
285,485,637,200,548,0
282,485,637,200,551,0
279,485,637,200,554,0
276,485,637,200,557,0
273,485,637,200,560,0
270,485,637,200,563,0
267,485,637,200,566,0
264,485,637,200,569,0
261,485,637,200,563,1
258,485,637,200,557,1
255,485,637,200,551,1
252,485,637,200,545,1
249,485,637,200,539,1
246,485,637,200,533,1
243,485,637,200,527,1
240,485,637,200,521,1
237,485,637,200,515,1
234,485,637,200,518,0
231,485,637,200,521,0
228,485,637,200,524,0
225,485,637,200,527,0
222,485,637,200,530,0
219,485,637,200,533,0
216,485,637,200,536,0
213,485,637,200,539,0
210,485,637,200,542,0
207,485,637,200,536,1
204,485,637,200,530,1
201,485,637,200,524,1
198,485,637,200,527,0
195,485,637,200,530,0
192,485,637,200,533,0
789,588,735,200,536,0
786,588,735,200,539,0
783,588,735,200,542,0
780,588,735,200,545,0
777,588,735,200,548,0
774,588,735,200,551,0
771,588,735,200,554,0
768,588,735,200,557,0
765,588,735,200,560,0
762,588,735,200,554,1
759,588,735,200,548,1
756,588,735,200,542,1
753,588,735,200,545,0
750,588,735,200,548,0
747,588,735,200,551,0
744,588,735,200,554,0
741,588,735,200,557,0
738,588,735,200,560,0
735,588,735,200,563,0
732,588,735,200,566,0
729,588,735,200,569,0
726,588,735,200,572,0
723,588,735,200,575,0
720,588,735,200,578,0
717,588,735,200,581,0
714,588,735,200,584,0
711,588,735,200,587,0
708,588,735,200,590,0
705,588,735,200,593,0
702,588,735,200,596,0
699,588,735,200,599,0
696,588,735,200,602,0
693,588,735,200,605,0
690,588,735,200,608,0
687,588,735,200,611,0
684,588,735,200,614,0
681,588,735,200,617,0
678,588,735,200,620,0
675,588,735,200,623,0
672,588,735,200,617,1
669,588,735,200,611,1
666,588,735,200,605,1
663,588,735,200,608,0
660,588,735,200,611,0
657,588,735,200,614,0
654,588,735,200,608,1
651,588,735,200,602,1
648,588,735,200,596,1
645,588,735,200,599,0
642,588,735,200,602,0
639,588,735,200,605,0
636,588,735,200,608,0
633,588,735,200,611,0
